transaction_id,created_at,chargeback_at,chargeback_reason
72053,2024-02-20 00:52:00,2024-03-05 00:52:00,DISPUTE_OTHER
72061,2024-02-20 01:00:00,2024-03-21 01:00:00,FRAUD
72070,2024-02-20 01:09:00,2024-03-18 01:09:00,FRAUD
72073,2024-02-20 01:12:00,2024-03-22 01:12:00,FRAUD
72075,2024-02-20 01:14:00,2024-03-29 01:14:00,FRAUD
72079,2024-02-20 01:18:00,2024-03-04 01:18:00,FRAUD
72082,2024-02-20 01:21:00,2024-04-03 01:21:00,FRAUD
72086,2024-02-20 01:25:00,2024-03-08 01:25:00,FRAUD
72104,2024-02-20 01:43:00,2024-04-02 01:43:00,NOT_RECEIVED
72112,2024-02-20 01:51:00,2024-03-21 01:51:00,NOT_RECEIVED
72119,2024-02-20 01:58:00,2024-03-11 01:58:00,FRAUD
72122,2024-02-20 02:01:00,2024-03-31 02:01:00,FRAUD
72128,2024-02-20 02:07:00,2024-03-27 02:07:00,FRAUD
72131,2024-02-20 02:10:00,2024-04-03 02:10:00,DISPUTE_OTHER
72133,2024-02-20 02:12:00,2024-03-29 02:12:00,FRAUD
72143,2024-02-20 02:22:00,2024-03-11 02:22:00,NOT_RECEIVED
72149,2024-02-20 02:28:00,2024-03-24 02:28:00,FRAUD
72153,2024-02-20 02:32:00,2024-02-29 02:32:00,FRAUD
72154,2024-02-20 02:33:00,2024-03-27 02:33:00,FRAUD
72156,2024-02-20 02:35:00,2024-03-23 02:35:00,DISPUTE_OTHER
72166,2024-02-20 02:45:00,2024-03-07 02:45:00,DISPUTE_OTHER
72173,2024-02-20 02:52:00,2024-02-27 02:52:00,FRAUD
72178,2024-02-20 02:57:00,2024-03-03 02:57:00,FRAUD
72194,2024-02-20 03:13:00,2024-04-04 03:13:00,FRAUD
72195,2024-02-20 03:14:00,2024-03-26 03:14:00,FRAUD
72197,2024-02-20 03:16:00,2024-03-20 03:16:00,FRAUD
72200,2024-02-20 03:19:00,2024-03-18 03:19:00,DISPUTE_OTHER
72207,2024-02-20 03:26:00,2024-03-05 03:26:00,FRAUD
72214,2024-02-20 03:33:00,2024-03-28 03:33:00,FRAUD
72221,2024-02-20 03:40:00,2024-03-16 03:40:00,FRAUD
72223,2024-02-20 03:42:00,2024-03-28 03:42:00,FRAUD
72234,2024-02-20 03:53:00,2024-04-01 03:53:00,FRAUD
72246,2024-02-20 04:05:00,2024-02-28 04:05:00,DISPUTE_OTHER
72250,2024-02-20 04:09:00,2024-03-21 04:09:00,FRAUD
72252,2024-02-20 04:11:00,2024-03-12 04:11:00,FRAUD
72260,2024-02-20 04:19:00,2024-03-14 04:19:00,FRAUD
72266,2024-02-20 04:25:00,2024-03-08 04:25:00,FRAUD
72269,2024-02-20 04:28:00,2024-03-17 04:28:00,FRAUD
72279,2024-02-20 04:38:00,2024-03-10 04:38:00,NOT_RECEIVED
72281,2024-02-20 04:40:00,2024-04-05 04:40:00,FRAUD
72287,2024-02-20 04:46:00,2024-03-30 04:46:00,NOT_RECEIVED
72289,2024-02-20 04:48:00,2024-03-02 04:48:00,FRAUD
72290,2024-02-20 04:49:00,2024-03-03 04:49:00,FRAUD
72294,2024-02-20 04:53:00,2024-03-24 04:53:00,FRAUD
72305,2024-02-20 05:04:00,2024-03-12 05:04:00,NOT_RECEIVED
72308,2024-02-20 05:07:00,2024-03-28 05:07:00,NOT_RECEIVED
72321,2024-02-20 05:20:00,2024-02-27 05:20:00,NOT_RECEIVED
72324,2024-02-20 05:23:00,2024-03-01 05:23:00,FRAUD
72325,2024-02-20 05:24:00,2024-03-29 05:24:00,FRAUD
72347,2024-02-20 05:46:00,2024-03-10 05:46:00,FRAUD
72359,2024-02-20 05:58:00,2024-04-05 05:58:00,FRAUD
72371,2024-02-20 06:10:00,2024-03-04 06:10:00,FRAUD
72379,2024-02-20 06:18:00,2024-02-28 06:18:00,NOT_RECEIVED
72385,2024-02-20 06:24:00,2024-03-11 06:24:00,NOT_RECEIVED
72387,2024-02-20 06:26:00,2024-03-13 06:26:00,FRAUD
72402,2024-02-20 06:41:00,2024-03-15 06:41:00,DISPUTE_OTHER
72403,2024-02-20 06:42:00,2024-04-01 06:42:00,FRAUD
72410,2024-02-20 06:49:00,2024-03-12 06:49:00,NOT_RECEIVED
72411,2024-02-20 06:50:00,2024-03-30 06:50:00,FRAUD
72423,2024-02-20 07:02:00,2024-03-10 07:02:00,FRAUD
72430,2024-02-20 07:09:00,2024-03-26 07:09:00,FRAUD
72438,2024-02-20 07:17:00,2024-03-01 07:17:00,FRAUD
72446,2024-02-20 07:25:00,2024-03-27 07:25:00,NOT_RECEIVED
72451,2024-02-20 07:30:00,2024-04-03 07:30:00,FRAUD
72461,2024-02-20 07:40:00,2024-03-16 07:40:00,FRAUD
72467,2024-02-20 07:46:00,2024-03-04 07:46:00,FRAUD
72468,2024-02-20 07:47:00,2024-04-01 07:47:00,FRAUD
72474,2024-02-20 07:53:00,2024-03-08 07:53:00,FRAUD
72484,2024-02-20 08:03:00,2024-03-09 08:03:00,FRAUD
72504,2024-02-20 08:23:00,2024-03-20 08:23:00,FRAUD
72513,2024-02-20 08:32:00,2024-03-14 08:32:00,FRAUD
72527,2024-02-20 08:46:00,2024-03-04 08:46:00,FRAUD
72531,2024-02-20 08:50:00,2024-03-27 08:50:00,NOT_RECEIVED
72549,2024-02-20 09:08:00,2024-03-24 09:08:00,FRAUD
72552,2024-02-20 09:11:00,2024-03-02 09:11:00,NOT_RECEIVED
72556,2024-02-20 09:15:00,2024-03-25 09:15:00,FRAUD
72560,2024-02-20 09:19:00,2024-03-13 09:19:00,FRAUD
72561,2024-02-20 09:20:00,2024-03-08 09:20:00,FRAUD
72567,2024-02-20 09:26:00,2024-03-04 09:26:00,FRAUD
72568,2024-02-20 09:27:00,2024-03-21 09:27:00,NOT_RECEIVED
72569,2024-02-20 09:28:00,2024-03-20 09:28:00,DISPUTE_OTHER
72576,2024-02-20 09:35:00,2024-04-03 09:35:00,NOT_RECEIVED
72589,2024-02-20 09:48:00,2024-04-05 09:48:00,FRAUD
72594,2024-02-20 09:53:00,2024-03-26 09:53:00,FRAUD
72607,2024-02-20 10:06:00,2024-03-20 10:06:00,FRAUD
72611,2024-02-20 10:10:00,2024-03-30 10:10:00,FRAUD
72620,2024-02-20 10:19:00,2024-03-11 10:19:00,FRAUD
72630,2024-02-20 10:29:00,2024-03-01 10:29:00,FRAUD
72632,2024-02-20 10:31:00,2024-03-21 10:31:00,FRAUD
72636,2024-02-20 10:35:00,2024-03-19 10:35:00,FRAUD
72640,2024-02-20 10:39:00,2024-03-02 10:39:00,NOT_RECEIVED
72643,2024-02-20 10:42:00,2024-03-19 10:42:00,FRAUD
72657,2024-02-20 10:56:00,2024-03-17 10:56:00,DISPUTE_OTHER
72663,2024-02-20 11:02:00,2024-03-24 11:02:00,FRAUD
72664,2024-02-20 11:03:00,2024-03-14 11:03:00,FRAUD
72666,2024-02-20 11:05:00,2024-03-04 11:05:00,FRAUD
72669,2024-02-20 11:08:00,2024-03-29 11:08:00,FRAUD
72683,2024-02-20 11:22:00,2024-03-07 11:22:00,FRAUD
72697,2024-02-20 11:36:00,2024-02-29 11:36:00,NOT_RECEIVED
72698,2024-02-20 11:37:00,2024-04-01 11:37:00,FRAUD
72708,2024-02-20 11:47:00,2024-03-27 11:47:00,FRAUD
72710,2024-02-20 11:49:00,2024-03-15 11:49:00,FRAUD
72712,2024-02-20 11:51:00,2024-03-09 11:51:00,FRAUD
72722,2024-02-20 12:01:00,2024-03-21 12:01:00,FRAUD
72725,2024-02-20 12:04:00,2024-03-30 12:04:00,FRAUD
72733,2024-02-20 12:12:00,2024-04-03 12:12:00,FRAUD
72734,2024-02-20 12:13:00,2024-03-18 12:13:00,DISPUTE_OTHER
72746,2024-02-20 12:25:00,2024-03-23 12:25:00,FRAUD
72749,2024-02-20 12:28:00,2024-03-06 12:28:00,FRAUD
72752,2024-02-20 12:31:00,2024-03-15 12:31:00,FRAUD
72753,2024-02-20 12:32:00,2024-03-27 12:32:00,FRAUD
72754,2024-02-20 12:33:00,2024-03-13 12:33:00,FRAUD
72759,2024-02-20 12:38:00,2024-03-31 12:38:00,FRAUD
72769,2024-02-20 12:48:00,2024-03-31 12:48:00,FRAUD
72780,2024-02-20 12:59:00,2024-03-20 12:59:00,FRAUD
72785,2024-02-20 13:04:00,2024-04-04 13:04:00,NOT_RECEIVED
72792,2024-02-20 13:11:00,2024-03-24 13:11:00,FRAUD
72795,2024-02-20 13:14:00,2024-03-23 13:14:00,FRAUD
72797,2024-02-20 13:16:00,2024-03-13 13:16:00,FRAUD
72798,2024-02-20 13:17:00,2024-03-13 13:17:00,FRAUD
72813,2024-02-20 13:32:00,2024-03-25 13:32:00,FRAUD
72817,2024-02-20 13:36:00,2024-03-26 13:36:00,FRAUD
72826,2024-02-20 13:45:00,2024-03-05 13:45:00,FRAUD
72836,2024-02-20 13:55:00,2024-02-29 13:55:00,DISPUTE_OTHER
72851,2024-02-20 14:10:00,2024-03-05 14:10:00,NOT_RECEIVED
72852,2024-02-20 14:11:00,2024-04-03 14:11:00,FRAUD
72853,2024-02-20 14:12:00,2024-03-08 14:12:00,NOT_RECEIVED
72867,2024-02-20 14:26:00,2024-04-03 14:26:00,DISPUTE_OTHER
72876,2024-02-20 14:35:00,2024-03-05 14:35:00,FRAUD
72878,2024-02-20 14:37:00,2024-03-07 14:37:00,NOT_RECEIVED
72881,2024-02-20 14:40:00,2024-03-15 14:40:00,DISPUTE_OTHER
72883,2024-02-20 14:42:00,2024-04-02 14:42:00,FRAUD
72885,2024-02-20 14:44:00,2024-03-12 14:44:00,FRAUD
72893,2024-02-20 14:52:00,2024-03-03 14:52:00,FRAUD
72910,2024-02-20 15:09:00,2024-03-05 15:09:00,FRAUD
72929,2024-02-20 15:28:00,2024-03-02 15:28:00,FRAUD
72947,2024-02-20 15:46:00,2024-04-05 15:46:00,FRAUD
72948,2024-02-20 15:47:00,2024-03-11 15:47:00,NOT_RECEIVED
72952,2024-02-20 15:51:00,2024-03-22 15:51:00,FRAUD
72958,2024-02-20 15:57:00,2024-02-29 15:57:00,FRAUD
72967,2024-02-20 16:06:00,2024-03-14 16:06:00,FRAUD
72968,2024-02-20 16:07:00,2024-03-04 16:07:00,FRAUD
72970,2024-02-20 16:09:00,2024-03-06 16:09:00,FRAUD
72971,2024-02-20 16:10:00,2024-03-29 16:10:00,NOT_RECEIVED
72984,2024-02-20 16:23:00,2024-03-21 16:23:00,FRAUD
72994,2024-02-20 16:33:00,2024-04-02 16:33:00,FRAUD
73007,2024-02-20 16:46:00,2024-03-09 16:46:00,FRAUD
73011,2024-02-20 16:50:00,2024-02-29 16:50:00,FRAUD
73023,2024-02-20 17:02:00,2024-03-23 17:02:00,FRAUD
73030,2024-02-20 17:09:00,2024-03-03 17:09:00,FRAUD
73032,2024-02-20 17:11:00,2024-03-08 17:11:00,FRAUD
73033,2024-02-20 17:12:00,2024-03-01 17:12:00,FRAUD
73054,2024-02-20 17:33:00,2024-03-01 17:33:00,FRAUD
73061,2024-02-20 17:40:00,2024-04-04 17:40:00,FRAUD
73067,2024-02-20 17:46:00,2024-03-08 17:46:00,FRAUD
73072,2024-02-20 17:51:00,2024-04-01 17:51:00,FRAUD
73080,2024-02-20 17:59:00,2024-03-17 17:59:00,FRAUD
73084,2024-02-20 18:03:00,2024-03-01 18:03:00,FRAUD
73091,2024-02-20 18:10:00,2024-04-03 18:10:00,FRAUD
73094,2024-02-20 18:13:00,2024-03-13 18:13:00,FRAUD
73097,2024-02-20 18:16:00,2024-03-27 18:16:00,NOT_RECEIVED
73098,2024-02-20 18:17:00,2024-04-04 18:17:00,NOT_RECEIVED
73099,2024-02-20 18:18:00,2024-04-02 18:18:00,NOT_RECEIVED
73115,2024-02-20 18:34:00,2024-03-16 18:34:00,NOT_RECEIVED
73116,2024-02-20 18:35:00,2024-03-13 18:35:00,FRAUD
73119,2024-02-20 18:38:00,2024-03-24 18:38:00,FRAUD
73122,2024-02-20 18:41:00,2024-04-04 18:41:00,NOT_RECEIVED
73126,2024-02-20 18:45:00,2024-02-29 18:45:00,DISPUTE_OTHER
73138,2024-02-20 18:57:00,2024-03-14 18:57:00,NOT_RECEIVED
73140,2024-02-20 18:59:00,2024-04-05 18:59:00,FRAUD
73158,2024-02-20 19:17:00,2024-03-17 19:17:00,FRAUD
73164,2024-02-20 19:23:00,2024-02-29 19:23:00,NOT_RECEIVED
73174,2024-02-20 19:33:00,2024-03-09 19:33:00,FRAUD
73175,2024-02-20 19:34:00,2024-02-28 19:34:00,FRAUD
73176,2024-02-20 19:35:00,2024-02-28 19:35:00,FRAUD
73178,2024-02-20 19:37:00,2024-03-10 19:37:00,NOT_RECEIVED
73179,2024-02-20 19:38:00,2024-03-06 19:38:00,NOT_RECEIVED
73181,2024-02-20 19:40:00,2024-03-13 19:40:00,FRAUD
73205,2024-02-20 20:04:00,2024-03-16 20:04:00,FRAUD
73207,2024-02-20 20:06:00,2024-03-10 20:06:00,FRAUD
73210,2024-02-20 20:09:00,2024-02-29 20:09:00,NOT_RECEIVED
73211,2024-02-20 20:10:00,2024-03-05 20:10:00,FRAUD
73212,2024-02-20 20:11:00,2024-03-13 20:11:00,FRAUD
73213,2024-02-20 20:12:00,2024-04-01 20:12:00,NOT_RECEIVED
73215,2024-02-20 20:14:00,2024-03-04 20:14:00,FRAUD
73216,2024-02-20 20:15:00,2024-04-01 20:15:00,DISPUTE_OTHER
73221,2024-02-20 20:20:00,2024-04-02 20:20:00,FRAUD
73225,2024-02-20 20:24:00,2024-02-27 20:24:00,FRAUD
73244,2024-02-20 20:43:00,2024-03-28 20:43:00,FRAUD
73248,2024-02-20 20:47:00,2024-03-12 20:47:00,FRAUD
73256,2024-02-20 20:55:00,2024-03-24 20:55:00,DISPUTE_OTHER
73263,2024-02-20 21:02:00,2024-03-14 21:02:00,DISPUTE_OTHER
73265,2024-02-20 21:04:00,2024-03-10 21:04:00,FRAUD
73280,2024-02-20 21:19:00,2024-03-15 21:19:00,FRAUD
73283,2024-02-20 21:22:00,2024-03-30 21:22:00,FRAUD
73295,2024-02-20 21:34:00,2024-04-03 21:34:00,FRAUD
73305,2024-02-20 21:44:00,2024-03-17 21:44:00,FRAUD
73306,2024-02-20 21:45:00,2024-03-01 21:45:00,FRAUD
73314,2024-02-20 21:53:00,2024-03-10 21:53:00,FRAUD
73319,2024-02-20 21:58:00,2024-02-28 21:58:00,DISPUTE_OTHER
73325,2024-02-20 22:04:00,2024-03-17 22:04:00,NOT_RECEIVED
73331,2024-02-20 22:10:00,2024-03-09 22:10:00,FRAUD
73335,2024-02-20 22:14:00,2024-04-04 22:14:00,NOT_RECEIVED
73360,2024-02-20 22:39:00,2024-03-12 22:39:00,FRAUD
73381,2024-02-20 23:00:00,2024-03-22 23:00:00,NOT_RECEIVED
73384,2024-02-20 23:03:00,2024-03-25 23:03:00,FRAUD
73393,2024-02-20 23:12:00,2024-03-14 23:12:00,NOT_RECEIVED
73397,2024-02-20 23:16:00,2024-04-04 23:16:00,DISPUTE_OTHER
73398,2024-02-20 23:17:00,2024-03-20 23:17:00,FRAUD
73403,2024-02-20 23:22:00,2024-03-13 23:22:00,NOT_RECEIVED
73407,2024-02-20 23:26:00,2024-04-01 23:26:00,NOT_RECEIVED
73417,2024-02-20 23:36:00,2024-03-27 23:36:00,FRAUD
73424,2024-02-20 23:43:00,2024-04-01 23:43:00,NOT_RECEIVED
73430,2024-02-20 23:49:00,2024-04-05 23:49:00,FRAUD
73433,2024-02-20 23:52:00,2024-04-01 23:52:00,DISPUTE_OTHER
73435,2024-02-20 23:54:00,2024-03-03 23:54:00,FRAUD
73441,2024-02-21 00:00:00,2024-03-23 00:00:00,FRAUD
73452,2024-02-21 00:11:00,2024-03-29 00:11:00,FRAUD
73454,2024-02-21 00:13:00,2024-03-15 00:13:00,FRAUD
73468,2024-02-21 00:27:00,2024-03-07 00:27:00,FRAUD
73478,2024-02-21 00:37:00,2024-03-25 00:37:00,FRAUD
73489,2024-02-21 00:48:00,2024-03-22 00:48:00,FRAUD
73500,2024-02-21 00:59:00,2024-03-17 00:59:00,FRAUD
73510,2024-02-21 01:09:00,2024-04-01 01:09:00,DISPUTE_OTHER
73522,2024-02-21 01:21:00,2024-03-29 01:21:00,FRAUD
73526,2024-02-21 01:25:00,2024-04-03 01:25:00,NOT_RECEIVED
73534,2024-02-21 01:33:00,2024-03-23 01:33:00,FRAUD
73537,2024-02-21 01:36:00,2024-02-28 01:36:00,FRAUD
73539,2024-02-21 01:38:00,2024-03-05 01:38:00,DISPUTE_OTHER
73544,2024-02-21 01:43:00,2024-03-28 01:43:00,NOT_RECEIVED
73554,2024-02-21 01:53:00,2024-04-04 01:53:00,FRAUD
73565,2024-02-21 02:04:00,2024-03-20 02:04:00,DISPUTE_OTHER
73566,2024-02-21 02:05:00,2024-03-20 02:05:00,FRAUD
73567,2024-02-21 02:06:00,2024-03-13 02:06:00,DISPUTE_OTHER
73572,2024-02-21 02:11:00,2024-03-20 02:11:00,NOT_RECEIVED
73577,2024-02-21 02:16:00,2024-03-01 02:16:00,NOT_RECEIVED
73583,2024-02-21 02:22:00,2024-03-05 02:22:00,FRAUD
73587,2024-02-21 02:26:00,2024-04-06 02:26:00,FRAUD
73593,2024-02-21 02:32:00,2024-03-13 02:32:00,NOT_RECEIVED
73602,2024-02-21 02:41:00,2024-03-19 02:41:00,FRAUD
73604,2024-02-21 02:43:00,2024-03-09 02:43:00,FRAUD
73607,2024-02-21 02:46:00,2024-03-14 02:46:00,FRAUD
73619,2024-02-21 02:58:00,2024-03-18 02:58:00,FRAUD
73625,2024-02-21 03:04:00,2024-03-12 03:04:00,FRAUD
73628,2024-02-21 03:07:00,2024-04-02 03:07:00,FRAUD
73630,2024-02-21 03:09:00,2024-03-19 03:09:00,NOT_RECEIVED
73633,2024-02-21 03:12:00,2024-02-28 03:12:00,FRAUD
73642,2024-02-21 03:21:00,2024-03-02 03:21:00,FRAUD
73644,2024-02-21 03:23:00,2024-03-13 03:23:00,FRAUD
73647,2024-02-21 03:26:00,2024-03-14 03:26:00,NOT_RECEIVED
73657,2024-02-21 03:36:00,2024-03-27 03:36:00,FRAUD
73660,2024-02-21 03:39:00,2024-02-29 03:39:00,FRAUD
73663,2024-02-21 03:42:00,2024-03-08 03:42:00,FRAUD
73664,2024-02-21 03:43:00,2024-04-06 03:43:00,FRAUD
73684,2024-02-21 04:03:00,2024-03-28 04:03:00,FRAUD
73685,2024-02-21 04:04:00,2024-03-09 04:04:00,FRAUD
73688,2024-02-21 04:07:00,2024-03-02 04:07:00,FRAUD
73702,2024-02-21 04:21:00,2024-03-19 04:21:00,FRAUD
73703,2024-02-21 04:22:00,2024-03-18 04:22:00,FRAUD
73704,2024-02-21 04:23:00,2024-02-29 04:23:00,FRAUD
73706,2024-02-21 04:25:00,2024-03-06 04:25:00,FRAUD
73724,2024-02-21 04:43:00,2024-03-06 04:43:00,FRAUD
73733,2024-02-21 04:52:00,2024-02-28 04:52:00,FRAUD
73741,2024-02-21 05:00:00,2024-03-12 05:00:00,NOT_RECEIVED
73743,2024-02-21 05:02:00,2024-03-30 05:02:00,FRAUD
73745,2024-02-21 05:04:00,2024-04-02 05:04:00,DISPUTE_OTHER
73751,2024-02-21 05:10:00,2024-03-27 05:10:00,FRAUD
73755,2024-02-21 05:14:00,2024-03-19 05:14:00,FRAUD
73757,2024-02-21 05:16:00,2024-03-22 05:16:00,FRAUD
73784,2024-02-21 05:43:00,2024-03-10 05:43:00,FRAUD
73787,2024-02-21 05:46:00,2024-03-26 05:46:00,FRAUD
73796,2024-02-21 05:55:00,2024-04-03 05:55:00,FRAUD
73802,2024-02-21 06:01:00,2024-02-29 06:01:00,FRAUD
73808,2024-02-21 06:07:00,2024-03-19 06:07:00,FRAUD
73809,2024-02-21 06:08:00,2024-03-18 06:08:00,FRAUD
73830,2024-02-21 06:29:00,2024-03-11 06:29:00,NOT_RECEIVED
73833,2024-02-21 06:32:00,2024-04-05 06:32:00,FRAUD
73843,2024-02-21 06:42:00,2024-03-03 06:42:00,NOT_RECEIVED
73846,2024-02-21 06:45:00,2024-03-31 06:45:00,FRAUD
73848,2024-02-21 06:47:00,2024-03-13 06:47:00,FRAUD
73850,2024-02-21 06:49:00,2024-03-10 06:49:00,FRAUD
73853,2024-02-21 06:52:00,2024-04-06 06:52:00,NOT_RECEIVED
73855,2024-02-21 06:54:00,2024-03-17 06:54:00,FRAUD
73861,2024-02-21 07:00:00,2024-03-05 07:00:00,FRAUD
73881,2024-02-21 07:20:00,2024-03-12 07:20:00,NOT_RECEIVED
73883,2024-02-21 07:22:00,2024-03-16 07:22:00,FRAUD
73900,2024-02-21 07:39:00,2024-03-13 07:39:00,FRAUD
73910,2024-02-21 07:49:00,2024-02-28 07:49:00,NOT_RECEIVED
73922,2024-02-21 08:01:00,2024-03-04 08:01:00,FRAUD
73931,2024-02-21 08:10:00,2024-03-30 08:10:00,FRAUD
73942,2024-02-21 08:21:00,2024-04-05 08:21:00,FRAUD
73962,2024-02-21 08:41:00,2024-04-04 08:41:00,FRAUD
73980,2024-02-21 08:59:00,2024-03-04 08:59:00,FRAUD
73992,2024-02-21 09:11:00,2024-03-20 09:11:00,FRAUD
74001,2024-02-21 09:20:00,2024-03-10 09:20:00,FRAUD
74006,2024-02-21 09:25:00,2024-04-04 09:25:00,FRAUD
74007,2024-02-21 09:26:00,2024-03-04 09:26:00,NOT_RECEIVED
74011,2024-02-21 09:30:00,2024-03-06 09:30:00,FRAUD
74012,2024-02-21 09:31:00,2024-03-26 09:31:00,FRAUD
74028,2024-02-21 09:47:00,2024-03-02 09:47:00,FRAUD
74032,2024-02-21 09:51:00,2024-03-06 09:51:00,FRAUD
74034,2024-02-21 09:53:00,2024-03-01 09:53:00,FRAUD
74035,2024-02-21 09:54:00,2024-04-02 09:54:00,FRAUD
74036,2024-02-21 09:55:00,2024-03-04 09:55:00,FRAUD
74038,2024-02-21 09:57:00,2024-03-23 09:57:00,NOT_RECEIVED
74040,2024-02-21 09:59:00,2024-03-02 09:59:00,NOT_RECEIVED
74045,2024-02-21 10:04:00,2024-03-10 10:04:00,FRAUD
74048,2024-02-21 10:07:00,2024-03-24 10:07:00,FRAUD
74053,2024-02-21 10:12:00,2024-03-25 10:12:00,FRAUD
74058,2024-02-21 10:17:00,2024-03-30 10:17:00,FRAUD
74059,2024-02-21 10:18:00,2024-03-13 10:18:00,FRAUD
74064,2024-02-21 10:23:00,2024-02-28 10:23:00,FRAUD
74065,2024-02-21 10:24:00,2024-04-04 10:24:00,FRAUD
74067,2024-02-21 10:26:00,2024-03-03 10:26:00,FRAUD
74069,2024-02-21 10:28:00,2024-03-08 10:28:00,DISPUTE_OTHER
74071,2024-02-21 10:30:00,2024-03-05 10:30:00,FRAUD
74081,2024-02-21 10:40:00,2024-03-02 10:40:00,FRAUD
74082,2024-02-21 10:41:00,2024-04-06 10:41:00,FRAUD
74091,2024-02-21 10:50:00,2024-03-25 10:50:00,FRAUD
74092,2024-02-21 10:51:00,2024-03-22 10:51:00,FRAUD
74102,2024-02-21 11:01:00,2024-03-16 11:01:00,FRAUD
74104,2024-02-21 11:03:00,2024-03-02 11:03:00,NOT_RECEIVED
74114,2024-02-21 11:13:00,2024-03-06 11:13:00,FRAUD
74115,2024-02-21 11:14:00,2024-03-06 11:14:00,NOT_RECEIVED
74116,2024-02-21 11:15:00,2024-03-17 11:15:00,NOT_RECEIVED
74122,2024-02-21 11:21:00,2024-03-27 11:21:00,FRAUD
74137,2024-02-21 11:36:00,2024-03-16 11:36:00,NOT_RECEIVED
74152,2024-02-21 11:51:00,2024-04-05 11:51:00,FRAUD
74158,2024-02-21 11:57:00,2024-03-09 11:57:00,FRAUD
74160,2024-02-21 11:59:00,2024-03-09 11:59:00,FRAUD
74164,2024-02-21 12:03:00,2024-03-09 12:03:00,FRAUD
74166,2024-02-21 12:05:00,2024-03-11 12:05:00,FRAUD
74169,2024-02-21 12:08:00,2024-03-09 12:08:00,FRAUD
74170,2024-02-21 12:09:00,2024-03-23 12:09:00,FRAUD
74173,2024-02-21 12:12:00,2024-04-02 12:12:00,FRAUD
74185,2024-02-21 12:24:00,2024-03-20 12:24:00,FRAUD
74186,2024-02-21 12:25:00,2024-03-11 12:25:00,FRAUD
74197,2024-02-21 12:36:00,2024-03-11 12:36:00,NOT_RECEIVED
74200,2024-02-21 12:39:00,2024-03-04 12:39:00,NOT_RECEIVED
74212,2024-02-21 12:51:00,2024-03-08 12:51:00,DISPUTE_OTHER
74213,2024-02-21 12:52:00,2024-03-03 12:52:00,FRAUD
74217,2024-02-21 12:56:00,2024-02-29 12:56:00,FRAUD
74220,2024-02-21 12:59:00,2024-03-28 12:59:00,NOT_RECEIVED
74229,2024-02-21 13:08:00,2024-03-17 13:08:00,NOT_RECEIVED
74230,2024-02-21 13:09:00,2024-03-19 13:09:00,FRAUD
74231,2024-02-21 13:10:00,2024-03-15 13:10:00,FRAUD
74237,2024-02-21 13:16:00,2024-03-07 13:16:00,FRAUD
74249,2024-02-21 13:28:00,2024-03-16 13:28:00,FRAUD
74250,2024-02-21 13:29:00,2024-03-23 13:29:00,FRAUD
74251,2024-02-21 13:30:00,2024-03-31 13:30:00,FRAUD
74257,2024-02-21 13:36:00,2024-03-12 13:36:00,FRAUD
74261,2024-02-21 13:40:00,2024-03-06 13:40:00,FRAUD
74263,2024-02-21 13:42:00,2024-03-20 13:42:00,FRAUD
74266,2024-02-21 13:45:00,2024-03-28 13:45:00,NOT_RECEIVED
74272,2024-02-21 13:51:00,2024-03-01 13:51:00,FRAUD
74276,2024-02-21 13:55:00,2024-03-08 13:55:00,FRAUD
74284,2024-02-21 14:03:00,2024-03-23 14:03:00,NOT_RECEIVED
74315,2024-02-21 14:34:00,2024-03-18 14:34:00,NOT_RECEIVED
74316,2024-02-21 14:35:00,2024-03-02 14:35:00,FRAUD
74319,2024-02-21 14:38:00,2024-03-04 14:38:00,FRAUD
74320,2024-02-21 14:39:00,2024-03-13 14:39:00,FRAUD
74321,2024-02-21 14:40:00,2024-03-31 14:40:00,FRAUD
74336,2024-02-21 14:55:00,2024-03-19 14:55:00,NOT_RECEIVED
74340,2024-02-21 14:59:00,2024-03-30 14:59:00,NOT_RECEIVED
74354,2024-02-21 15:13:00,2024-03-05 15:13:00,FRAUD
74359,2024-02-21 15:18:00,2024-03-10 15:18:00,NOT_RECEIVED
74365,2024-02-21 15:24:00,2024-03-29 15:24:00,FRAUD
74384,2024-02-21 15:43:00,2024-03-22 15:43:00,FRAUD
74385,2024-02-21 15:44:00,2024-03-12 15:44:00,FRAUD
74392,2024-02-21 15:51:00,2024-03-15 15:51:00,FRAUD
74397,2024-02-21 15:56:00,2024-03-23 15:56:00,NOT_RECEIVED
74410,2024-02-21 16:09:00,2024-03-11 16:09:00,FRAUD
74420,2024-02-21 16:19:00,2024-03-17 16:19:00,FRAUD
74427,2024-02-21 16:26:00,2024-03-27 16:26:00,FRAUD
74429,2024-02-21 16:28:00,2024-03-23 16:28:00,FRAUD
74454,2024-02-21 16:53:00,2024-03-29 16:53:00,FRAUD
74458,2024-02-21 16:57:00,2024-03-27 16:57:00,NOT_RECEIVED
74464,2024-02-21 17:03:00,2024-03-15 17:03:00,FRAUD
74469,2024-02-21 17:08:00,2024-03-24 17:08:00,FRAUD
74476,2024-02-21 17:15:00,2024-02-29 17:15:00,FRAUD
74496,2024-02-21 17:35:00,2024-02-29 17:35:00,FRAUD
74497,2024-02-21 17:36:00,2024-03-14 17:36:00,FRAUD
74498,2024-02-21 17:37:00,2024-03-09 17:37:00,FRAUD
74503,2024-02-21 17:42:00,2024-03-18 17:42:00,FRAUD
