ip_id,ip_risk_level
22109,0.0771
22110,0.0549
22111,0.2489
22112,0.2642
22113,0.198
22114,0.0895
22115,0.094
22116,0.0959
22117,0.0584
22118,0.0854
22119,0.3278
22120,0.0025
22121,0.025
22122,0.094
22123,0.0699
22124,0.9076
22125,0.323
22126,0.0327
22127,0.0621
22128,0.1104
22129,0.1818
22130,0.1224
22131,0.0758
22132,0.1918
22133,0.0272
22134,0.2438
22135,0.095
22136,0.0412
22137,0.1371
22138,0.037
22139,0.1445
22140,0.0457
22141,0.0215
22142,0.0144
22143,0.1834
22144,0.1498
22145,0.2019
22146,0.0613
22147,0.1028
22148,0.1684
22149,0.023
22150,0.0695
22151,0.0099
22152,0.2732
22153,0.122
22154,0.072
22155,0.1677
22156,0.1646
22157,0.1718
22158,0.087
22159,0.0373
22160,0.033
22161,0.0844
22162,0.2282
22163,0.2047
22164,0.0415
22165,0.0187
22166,0.0794
22167,0.0362
22168,0.0274
22169,0.0456
22170,0.2169
22171,0.8244
22172,0.0394
22173,0.0931
22174,0.1756
22175,0.0099
22176,0.0615
22177,0.1009
22178,0.1199
22179,0.1273
22180,0.1237
22181,0.1899
22182,0.054
22183,0.0815
22184,0.0434
22185,0.0392
22186,0.0507
22187,0.1429
22188,0.0877
22189,0.0649
22190,0.025
22191,0.0885
22192,0.0062
22193,0.033
22194,0.0014
22195,0.1175
22196,0.173
22197,0.0461
22198,0.0522
22199,0.1155
22200,0.0861
22201,0.2308
22202,0.0413
22203,0.0086
22204,0.0099
22205,0.1479
22206,0.0872
22207,0.0509
22208,0.0098
22209,0.0912
22210,0.2218
22211,0.0235
22212,0.1702
22213,0.1305
22214,0.0156
22215,0.0887
22216,0.0841
22217,0.0843
22218,0.1291
22219,0.0084
22220,0.1756
22221,0.1439
22222,0.0282
22223,0.1295
22224,0.0275
22225,0.4492
22226,0.1532
22227,0.3685
22228,0.0271
22229,0.1528
22230,0.0305
22231,0.047
22232,0.153
22233,0.1005
22234,0.0919
22235,0.2125
22236,0.047
22237,0.1415
22238,0.0584
22239,0.0941
22240,0.1486
22241,0.0333
22242,0.2441
22243,0.0367
22244,0.1641
22245,0.0679
22246,0.0468
22247,0.1241
22248,0.2006
22249,0.051
22250,0.0523
22251,0.0317
22252,0.1063
22253,0.1198
22254,0.0019
22255,0.2922
22256,0.944
22257,0.2219
22258,0.8902
22259,0.0271
22260,0.26
22261,0.0481
22262,0.2351
22263,0.1602
22264,0.094
22265,0.2222
22266,0.0108
22267,0.1281
22268,0.2453
22269,0.0526
22270,0.0806
22271,0.0773
22272,0.0482
22273,0.1125
22274,0.0932
22275,0.102
22276,0.1031
22277,0.1288
22278,0.1035
22279,0.184
22280,0.0326
22281,0.2336
22282,0.0855
22283,0.1374
22284,0.0874
22285,0.0817
22286,0.224
22287,0.0769
22288,0.1179
22289,0.0916
22290,0.0411
22291,0.09
22292,0.1558
22293,0.0956
22294,0.1991
22295,0.1579
22296,0.0621
22297,0.1813
22298,0.1839
22299,0.0442
22300,0.0192
22301,0.03
22302,0.1138
22303,0.1192
22304,0.1184
22305,0.0326
22306,0.079
22307,0.0178
22308,0.0537
22309,0.17
22310,0.1008
22311,0.0914
22312,0.0081
22313,0.044
22314,0.1667
22315,0.114
22316,0.1906
22317,0.1037
22318,0.0924
22319,0.0629
22320,0.0493
22321,0.2711
22322,0.172
22323,0.0008
22324,0.137
22325,0.062
22326,0.1454
22327,0.0434
22328,0.2324
22329,0.0675
22330,0.0546
22331,0.2965
22332,0.8964
22333,0.3068
22334,0.0657
22335,0.0545
22336,0.2084
22337,0.0561
22338,0.0105
22339,0.114
22340,0.1389
22341,0.1211
22342,0.2235
22343,0.0536
22344,0.0456
22345,0.23
22346,0.0696
22347,0.0525
22348,0.1313
22349,0.1114
22350,0.1101
22351,0.209
22352,0.214
22353,0.0978
22354,0.1504
22355,0.0164
22356,0.3142
22357,0.3126
22358,0.1297
22359,0.0933
22360,0.1159
22361,0.1926
22362,0.3858
22363,0.3254
22364,0.1962
22365,0.2102
22366,0.0845
22367,0.0422
22368,0.1506
22369,0.0401
22370,0.0074
22371,0.1363
22372,0.0507
22373,0.1166
22374,0.7656
22375,0.1219
22376,0.0937
22377,0.2428
22378,0.0068
22379,0.0545
22380,0.021
22381,0.2003
22382,0.0199
22383,0.023
22384,0.2698
22385,0.2416
22386,0.0235
22387,0.0356
22388,0.0123
22389,0.1072
22390,0.0159
22391,0.0925
22392,0.0655
22393,0.0633
22394,0.0389
22395,0.2219
22396,0.0482
22397,0.1525
22398,0.1952
22399,0.0829
22400,0.166
22401,0.1778
22402,0.0373
22403,0.031
22404,0.0736
22405,0.0813
22406,0.2759
22407,0.1045
22408,0.1018
22409,0.1603
22410,0.0698
22411,0.2568
22412,0.078
22413,0.0555
22414,0.0798
22415,0.0073
22416,0.0817
22417,0.3968
22418,0.0569
22419,0.2114
22420,0.1451
22421,0.2838
22422,0.0425
22423,0.005
22424,0.0144
22425,0.0743
22426,0.0356
22427,0.182
22428,0.044
22429,0.1312
22430,0.0567
22431,0.1229
22432,0.0225
22433,0.1183
22434,0.159
22435,0.4121
22436,0.7592
22437,0.1974
22438,0.044
22439,0.081
22440,0.2038
22441,0.1233
22442,0.0876
22443,0.0402
22444,0.2509
22445,0.0575
22446,0.1349
22447,0.0431
22448,0.037
22449,0.0349
22450,0.3415
22451,0.042
22452,0.0647
22453,0.1437
22454,0.5457
22455,0.2619
22456,0.1742
22457,0.1803
22458,0.079
22459,0.0994
22460,0.055
22461,0.7589
22462,0.0236
22463,0.0151
22464,0.4468
22465,0.1219
22466,0.0186
22467,0.3866
22468,0.3081
22469,0.0473
22470,0.0346
22471,0.1939
22472,0.0371
22473,0.0829
22474,0.004
22475,0.2004
22476,0.0363
22477,0.2372
22478,0.2497
22479,0.0422
22480,0.2356
22481,0.0813
22482,0.0591
22483,0.2256
22484,0.0293
22485,0.3791
22486,0.0094
22487,0.0284
22488,0.0569
22489,0.0449
22490,0.1034
22491,0.1577
22492,0.2397
22493,0.0226
22494,0.3348
22495,0.2476
22496,0.0561
22497,0.2839
22498,0.3056
22499,0.034
22500,0.0075
22501,0.0919
22502,0.1531
22503,0.0313
22504,0.0078
22505,0.0081
22506,0.0298
22507,0.1172
22508,0.0439
22509,0.0862
22510,0.0182
22511,0.0473
22512,0.0331
22513,0.0008
22514,0.1342
22515,0.0218
22516,0.0431
22517,0.1529
22518,0.0745
22519,0.3397
22520,0.0135
22521,0.0471
22522,0.0774
22523,0.084
22524,0.8511
22525,0.0594
22526,0.2816
22527,0.0437
22528,0.246
22529,0.0636
22530,0.0917
22531,0.1741
22532,0.1755
22533,0.0566
22534,0.8336
22535,0.0942
22536,0.0421
22537,0.071
22538,0.1044
22539,0.1835
22540,0.043
22541,0.0534
22542,0.1924
22543,0.1832
22544,0.029
22545,0.1269
22546,0.0158
22547,0.0525
22548,0.1034
22549,0.0482
22550,0.0795
22551,0.0524
22552,0.0248
22553,0.2103
22554,0.7748
22555,0.0862
22556,0.0909
22557,0.0772
22558,0.155
22559,0.047
22560,0.0233
22561,0.3303
22562,0.1319
22563,0.019
22564,0.107
22565,0.1612
22566,0.0736
22567,0.1075
22568,0.1364
22569,0.224
22570,0.0844
22571,0.1033
22572,0.021
22573,0.0357
22574,0.1709
22575,0.0938
22576,0.0821
22577,0.1159
22578,0.1903
22579,0.1206
22580,0.0719
22581,0.1202
22582,0.1317
22583,0.0681
22584,0.1374
22585,0.1433
22586,0.0514
22587,0.1987
22588,0.1025
22589,0.1093
22590,0.0787
22591,0.0045
22592,0.0556
22593,0.1013
22594,0.0816
22595,0.0507
22596,0.1846
22597,0.0508
22598,0.4051
22599,0.4177
22600,0.1664
22601,0.0452
22602,0.0716
22603,0.059
22604,0.1485
22605,0.0303
22606,0.0517
22607,0.1015
22608,0.2423
22609,0.187
22610,0.0109
22611,0.0891
22612,0.2127
22613,0.0218
22614,0.0151
22615,0.1574
22616,0.15
22617,0.3823
22618,0.0198
22619,0.0335
22620,0.1451
22621,0.0046
22622,0.0444
22623,0.0587
22624,0.1314
22625,0.0425
22626,0.0894
22627,0.101
22628,0.8364
22629,0.2268
22630,0.1031
22631,0.0599
22632,0.0998
22633,0.1381
22634,0.1265
22635,0.0705
22636,0.2132
22637,0.0585
22638,0.1338
22639,0.2565
22640,0.0647
22641,0.0236
22642,0.0536
22643,0.1734
22644,0.1264
22645,0.1002
22646,0.0985
22647,0.0208
22648,0.0404
22649,0.8101
22650,0.0325
22651,0.0483
22652,0.0646
22653,0.0514
22654,0.1194
22655,0.0151
22656,0.0195
22657,0.0498
22658,0.0246
22659,0.0823
22660,0.0599
22661,0.0339
22662,0.0932
22663,0.167
22664,0.0968
22665,0.2937
22666,0.1755
22667,0.2192
22668,0.085
22669,0.0119
22670,0.1827
22671,0.0902
22672,0.1593
22673,0.1123
22674,0.1867
22675,0.0129
22676,0.0908
22677,0.0011
22678,0.0485
22679,0.1755
22680,0.2447
22681,0.0296
22682,0.3327
22683,0.0426
22684,0.1061
22685,0.014
22686,0.2307
22687,0.1236
22688,0.1961
22689,0.115
22690,0.0822
22691,0.4008
22692,0.2402
22693,0.0547
22694,0.1841
22695,0.1926
22696,0.2312
22697,0.0235
22698,0.0157
22699,0.03
22700,0.0895
22701,0.0569
22702,0.0617
22703,0.1121
22704,0.1404
22705,0.1697
22706,0.1754
22707,0.0316
22708,0.085
22709,0.1988
22710,0.077
22711,0.2462
22712,0.2286
22713,0.0995
22714,0.0331
22715,0.0138
22716,0.0663
22717,0.1387
22718,0.033
22719,0.0712
22720,0.276
22721,0.114
22722,0.1482
22723,0.0617
22724,0.1862
22725,0.315
22726,0.1323
22727,0.2211
22728,0.1844
22729,0.2804
22730,0.0211
22731,0.2325
22732,0.2887
22733,0.2232
22734,0.0424
22735,0.0014
22736,0.3437
22737,0.1198
22738,0.1002
22739,0.1459
22740,0.0818
22741,0.1004
22742,0.2189
22743,0.0645
22744,0.1387
22745,0.0185
22746,0.1774
22747,0.1596
22748,0.0689
22749,0.3293
22750,0.3228
22751,0.0304
22752,0.14
22753,0.0449
22754,0.0298
22755,0.0503
22756,0.1468
22757,0.2831
22758,0.1384
22759,0.2454
22760,0.1326
22761,0.2102
22762,0.2635
22763,0.3379
22764,0.0202
22765,0.0601
22766,0.0569
22767,0.1134
22768,0.1231
22769,0.2471
22770,0.019
22771,0.0319
22772,0.0711
22773,0.0534
22774,0.1167
22775,0.2115
22776,0.1728
22777,0.1954
22778,0.0976
22779,0.047
22780,0.102
22781,0.1625
22782,0.0846
22783,0.0818
22784,0.0989
22785,0.1121
22786,0.0029
22787,0.2351
22788,0.141
22789,0.4485
22790,0.3297
22791,0.0696
22792,0.1244
22793,0.0253
22794,0.193
22795,0.0811
22796,0.139
22797,0.2727
22798,0.1908
22799,0.0718
22800,0.0549
22801,0.1611
22802,0.1535
22803,0.0982
22804,0.1219
22805,0.0263
22806,0.4006
22807,0.3718
22808,0.8914
22809,0.3229
22810,0.0609
22811,0.179
22812,0.0945
22813,0.012
22814,0.1122
22815,0.3149
22816,0.3031
22817,0.2891
22818,0.1908
22819,0.0864
22820,0.0341
22821,0.3482
22822,0.0368
22823,0.1109
22824,0.367
22825,0.0832
22826,0.234
22827,0.0227
22828,0.3126
22829,0.0506
22830,0.3663
22831,0.0859
22832,0.2547
22833,0.1773
22834,0.2356
22835,0.1627
22836,0.1033
22837,0.0734
22838,0.0296
22839,0.0849
22840,0.2442
22841,0.1837
22842,0.0823
22843,0.0745
22844,0.1105
22845,0.0488
22846,0.228
22847,0.0274
22848,0.0771
22849,0.0199
22850,0.216
22851,0.0604
22852,0.0322
22853,0.0395
22854,0.1127
22855,0.205
22856,0.0149
22857,0.1402
22858,0.182
22859,0.0685
22860,0.138
22861,0.234
22862,0.0832
22863,0.1138
22864,0.3154
22865,0.0372
22866,0.1134
22867,0.0652
22868,0.011
22869,0.1289
22870,0.0882
22871,0.2323
22872,0.0047
22873,0.0976
22874,0.096
22875,0.1946
22876,0.2184
22877,0.1121
22878,0.0796
22879,0.1592
22880,0.1198
22881,0.3017
22882,0.0436
22883,0.1043
22884,0.0287
22885,0.1483
22886,0.0938
22887,0.1162
22888,0.2632
22889,0.0551
22890,0.2886
22891,0.0673
22892,0.1465
22893,0.0803
22894,0.1
22895,0.0075
22896,0.1928
22897,0.1383
22898,0.0226
22899,0.2113
22900,0.0837
22901,0.2179
22902,0.1382
22903,0.0604
22904,0.204
22905,0.0492
22906,0.0815
22907,0.1878
22908,0.0492
22909,0.1992
22910,0.0983
22911,0.032
22912,0.0082
22913,0.0186
22914,0.0206
22915,0.0623
22916,0.0477
22917,0.0427
22918,0.1972
22919,0.0746
22920,0.0257
22921,0.144
22922,0.0406
22923,0.0017
22924,0.0536
22925,0.0294
22926,0.2975
22927,0.129
22928,0.2161
22929,0.1387
22930,0.1261
22931,0.0983
22932,0.0236
22933,0.2211
22934,0.1967
22935,0.3515
22936,0.1678
22937,0.0077
22938,0.1646
22939,0.0816
22940,0.2138
22941,0.0402
22942,0.1192
22943,0.14
22944,0.0703
22945,0.0379
22946,0.1434
22947,0.141
22948,0.0663
22949,0.0714
22950,0.2152
22951,0.1546
22952,0.0808
22953,0.1042
22954,0.0008
22955,0.0147
22956,0.0684
22957,0.2147
22958,0.1468
22959,0.1232
22960,0.029
22961,0.1748
22962,0.2931
22963,0.0017
22964,0.1759
22965,0.0363
22966,0.125
22967,0.149
22968,0.0482
22969,0.1371
22970,0.0932
22971,0.1482
22972,0.062
22973,0.1615
22974,0.1542
22975,0.0174
22976,0.2371
22977,0.0365
22978,0.0976
22979,0.0231
22980,0.0352
22981,0.0296
22982,0.1349
22983,0.0988
22984,0.0285
22985,0.0305
22986,0.0138
22987,0.0222
22988,0.0255
22989,0.2904
22990,0.1503
22991,0.1685
22992,0.0702
22993,0.0602
22994,0.1243
22995,0.0167
22996,0.0094
22997,0.2294
22998,0.1883
22999,0.1325
23000,0.0334
23001,0.2839
23002,0.2142
23003,0.1249
23004,0.1547
23005,0.0363
23006,0.0201
23007,0.1212
23008,0.2159
23009,0.098
23010,0.1047
23011,0.0254
23012,0.3233
23013,0.3051
23014,0.0449
23015,0.0194
23016,0.0928
23017,0.0382
23018,0.0621
23019,0.1396
23020,0.0529
23021,0.0281
23022,0.0926
23023,0.0173
23024,0.1401
23025,0.3063
23026,0.2241
23027,0.0463
23028,0.0225
23029,0.2208
23030,0.0882
23031,0.0839
23032,0.0964
23033,0.1818
23034,0.0816
23035,0.0424
23036,0.0659
23037,0.1613
23038,0.0781
23039,0.1297
23040,0.1133
23041,0.0991
23042,0.0754
23043,0.0525
23044,0.2123
23045,0.1001
23046,0.0069
23047,0.3355
23048,0.1245
23049,0.246
23050,0.0234
23051,0.0709
23052,0.2275
23053,0.0886
23054,0.0403
23055,0.0927
23056,0.1004
23057,0.0816
23058,0.0807
23059,0.0473
23060,0.11
23061,0.0341
23062,0.2175
23063,0.0671
23064,0.2171
23065,0.0467
23066,0.0201
23067,0.0906
23068,0.0652
23069,0.1748
23070,0.0546
23071,0.0286
23072,0.0633
23073,0.0509
23074,0.054
23075,0.0999
23076,0.015
23077,0.1926
23078,0.0711
23079,0.1556
23080,0.1014
23081,0.085
23082,0.1239
23083,0.178
23084,0.1922
23085,0.2945
23086,0.1849
23087,0.2572
23088,0.202
23089,0.0587
23090,0.0091
23091,0.0411
23092,0.4053
23093,0.0857
23094,0.0547
23095,0.0293
23096,0.1031
23097,0.0315
23098,0.8095
23099,0.2579
23100,0.1009
23101,0.3142
23102,0.1799
23103,0.1071
23104,0.0715
23105,0.0095
23106,0.0619
23107,0.1729
23108,0.1741
23109,0.3015
23110,0.1129
23111,0.0385
23112,0.126
23113,0.1607
23114,0.1034
23115,0.1337
23116,0.0346
23117,0.0222
23118,0.0517
23119,0.1179
23120,0.1838
23121,0.2462
23122,0.1155
23123,0.2894
23124,0.1581
23125,0.0944
23126,0.0276
23127,0.0387
23128,0.1831
23129,0.0285
23130,0.0615
23131,0.2042
23132,0.0512
23133,0.1878
23134,0.2628
23135,0.2245
23136,0.1075
23137,0.9357
23138,0.1749
23139,0.1866
23140,0.1563
23141,0.0954
23142,0.0903
23143,0.1579
23144,0.0133
23145,0.2023
23146,0.1795
23147,0.9044
23148,0.0416
23149,0.004
23150,0.3241
23151,0.1043
23152,0.0221
23153,0.1642
23154,0.1139
23155,0.0186
23156,0.095
23157,0.0762
23158,0.0913
23159,0.3687
23160,0.1004
23161,0.035
23162,0.0526
23163,0.061
23164,0.2556
23165,0.1545
23166,0.1235
23167,0.0542
23168,0.0376
23169,0.1882
23170,0.0378
23171,0.0446
23172,0.0404
23173,0.8243
23174,0.1623
23175,0.1197
23176,0.1434
23177,0.1278
23178,0.0159
23179,0.0111
23180,0.159
23181,0.0967
23182,0.0963
23183,0.1539
23184,0.1701
23185,0.2618
23186,0.2334
23187,0.22
23188,0.0518
23189,0.8081
23190,0.141
23191,0.0409
23192,0.3408
23193,0.0063
23194,0.2736
23195,0.0424
23196,0.12
23197,0.0695
23198,0.1955
23199,0.0645
23200,0.2167
23201,0.2573
23202,0.0531
23203,0.0041
23204,0.0066
23205,0.2164
23206,0.0213
23207,0.0122
23208,0.1215
23209,0.0742
23210,0.1087
23211,0.0223
23212,0.3133
23213,0.1076
23214,0.0178
23215,0.1227
23216,0.0371
23217,0.0434
23218,0.2481
23219,0.1008
23220,0.0467
23221,0.3894
23222,0.8434
23223,0.1203
23224,0.106
23225,0.1972
23226,0.3061
23227,0.2487
23228,0.0021
23229,0.0918
23230,0.096
23231,0.5103
23232,0.0598
23233,0.1395
23234,0.0774
23235,0.0137
23236,0.1014
23237,0.2895
23238,0.1014
23239,0.0957
23240,0.1274
23241,0.0447
23242,0.0539
23243,0.2869
23244,0.0849
23245,0.1741
23246,0.0236
23247,0.065
23248,0.3382
23249,0.067
23250,0.1224
23251,0.9728
23252,0.7843
23253,0.0149
23254,0.1935
23255,0.9451
23256,0.1806
23257,0.3292
23258,0.1308
23259,0.056
23260,0.2281
23261,0.1727
23262,0.0901
23263,0.3832
23264,0.0498
23265,0.0403
23266,0.0163
23267,0.0634
23268,0.0161
23269,0.0552
23270,0.0243
23271,0.1603
23272,0.1699
23273,0.2139
23274,0.1446
23275,0.158
23276,0.0575
23277,0.0518
23278,0.0503
23279,0.029
23280,0.8272
23281,0.2951
23282,0.1426
23283,0.1984
23284,0.1537
23285,0.2906
23286,0.247
23287,0.1687
23288,0.0463
23289,0.1573
23290,0.0104
23291,0.0396
23292,0.4219
23293,0.1049
23294,0.1156
23295,0.0147
23296,0.0177
23297,0.0363
23298,0.2636
23299,0.1177
23300,0.2092
23301,0.2752
23302,0.0349
23303,0.1014
23304,0.3174
23305,0.0198
23306,0.0329
23307,0.1108
23308,0.0239
23309,0.0011
23310,0.2694
23311,0.0715
23312,0.1182
23313,0.0954
23314,0.3177
23315,0.0373
23316,0.06
23317,0.105
23318,0.0088
23319,0.0302
23320,0.128
23321,0.0866
23322,0.1143
23323,0.2665
23324,0.0849
23325,0.0866
23326,0.0407
23327,0.0609
23328,0.0409
23329,0.0037
23330,0.009
23331,0.0706
23332,0.0241
23333,0.0384
23334,0.1969
23335,0.1224
23336,0.1219
23337,0.3864
23338,0.1862
23339,0.138
23340,0.1323
23341,0.0584
23342,0.1419
23343,0.0205
23344,0.0573
23345,0.0373
23346,0.0274
23347,0.0686
23348,0.0765
23349,0.0771
23350,0.0122
23351,0.015
23352,0.114
23353,0.0726
23354,0.0895
23355,0.1923
23356,0.1106
23357,0.1227
23358,0.0238
23359,0.1294
23360,0.0656
23361,0.0236
23362,0.2291
23363,0.0325
23364,0.1615
23365,0.0749
23366,0.1014
23367,0.0729
23368,0.234
23369,0.103
23370,0.0209
23371,0.0206
23372,0.2043
23373,0.0546
23374,0.1971
23375,0.0684
23376,0.0872
23377,0.1592
23378,0.0154
23379,0.1351
23380,0.0835
23381,0.2164
23382,0.0494
23383,0.3893
23384,0.1251
23385,0.1031
23386,0.2619
23387,0.0557
23388,0.003
23389,0.3823
23390,0.0828
23391,0.4085
23392,0.2952
23393,0.2534
23394,0.0264
23395,0.1145
23396,0.0039
23397,0.1772
23398,0.0723
23399,0.0235
23400,0.0361
23401,0.2856
23402,0.0426
23403,0.0643
23404,0.1515
23405,0.1325
23406,0.0154
23407,0.1288
23408,0.1679
23409,0.319
23410,0.0096
23411,0.0737
23412,0.1528
23413,0.2151
23414,0.0118
23415,0.0571
23416,0.1044
23417,0.2589
23418,0.0178
23419,0.1656
23420,0.0524
23421,0.1225
23422,0.0925
23423,0.1382
23424,0.0483
23425,0.1651
23426,0.1082
23427,0.0569
23428,0.1494
23429,0.4231
23430,0.0749
23431,0.0504
23432,0.0889
23433,0.014
23434,0.129
23435,0.0309
23436,0.0219
23437,0.1853
23438,0.0473
23439,0.0261
23440,0.0375
23441,0.0986
23442,0.1021
23443,0.2874
23444,0.0769
23445,0.4869
23446,0.2549
23447,0.0264
23448,0.2454
23449,0.0298
23450,0.2856
23451,0.0121
23452,0.0336
23453,0.1116
23454,0.0354
23455,0.8487
23456,0.0836
23457,0.0329
23458,0.0191
23459,0.192
23460,0.1338
23461,0.056
23462,0.0514
23463,0.0775
23464,0.1665
23465,0.1046
23466,0.0236
23467,0.0205
23468,0.1399
23469,0.216
23470,0.0242
23471,0.1159
23472,0.0311
23473,0.1401
23474,0.0486
23475,0.036
23476,0.3039
23477,0.2482
23478,0.0081
23479,0.0941
23480,0.0486
23481,0.0521
23482,0.0815
23483,0.1649
23484,0.0627
23485,0.0329
23486,0.1213
23487,0.1353
23488,0.4104
23489,0.0974
23490,0.0415
23491,0.0778
23492,0.1723
23493,0.0577
23494,0.1594
23495,0.0783
23496,0.2143
23497,0.0725
23498,0.0327
23499,0.2745
23500,0.1081
23501,0.1166
23502,0.2149
23503,0.1548
23504,0.1062
23505,0.1115
23506,0.0519
23507,0.2562
23508,0.0818
23509,0.1743
23510,0.1473
23511,0.1831
23512,0.2452
23513,0.0435
23514,0.0848
23515,0.0612
23516,0.0991
23517,0.0105
23518,0.1948
23519,0.0308
23520,0.0587
23521,0.2141
23522,0.1782
23523,0.059
23524,0.1099
23525,0.1695
23526,0.0987
23527,0.0676
23528,0.0818
23529,0.2724
23530,0.034
23531,0.0759
23532,0.0065
23533,0.0555
23534,0.18
23535,0.2002
23536,0.0051
23537,0.0501
23538,0.0928
23539,0.3467
23540,0.2288
23541,0.2038
23542,0.2736
23543,0.0525
23544,0.2138
23545,0.0979
23546,0.0049
23547,0.0876
23548,0.0292
23549,0.1203
23550,0.0476
23551,0.0288
23552,0.0153
23553,0.1544
23554,0.0243
23555,0.1501
23556,0.0596
23557,0.085
23558,0.0179
23559,0.0633
23560,0.0168
23561,0.062
23562,0.0675
23563,0.0695
23564,0.0877
23565,0.0736
23566,0.0891
23567,0.1626
23568,0.1775
23569,0.0045
23570,0.031
23571,0.188
23572,0.0139
23573,0.2058
23574,0.2121
23575,0.0689
23576,0.1545
23577,0.2409
23578,0.0278
23579,0.0655
23580,0.4234
23581,0.0156
23582,0.0359
23583,0.09
23584,0.2119
23585,0.422
23586,0.115
23587,0.1021
23588,0.0348
23589,0.1697
23590,0.1661
23591,0.1443
23592,0.0506
23593,0.237
23594,0.2004
23595,0.1564
23596,0.1164
23597,0.3247
23598,0.1779
23599,0.1957
23600,0.0641
23601,0.036
23602,0.049
23603,0.1296
23604,0.0697
23605,0.139
23606,0.0607
23607,0.1091
23608,0.0141
23609,0.1422
23610,0.0459
23611,0.0274
23612,0.1187
23613,0.1323
23614,0.0887
23615,0.0208
23616,0.1387
23617,0.032
23618,0.2859
23619,0.0696
23620,0.011
23621,0.0094
23622,0.1164
23623,0.0248
23624,0.1655
23625,0.1181
23626,0.1076
23627,0.2045
23628,0.229
23629,0.0919
23630,0.0544
23631,0.395
23632,0.0741
23633,0.115
23634,0.2562
23635,0.3312
23636,0.0479
23637,0.2136
23638,0.209
23639,0.0275
23640,0.1782
23641,0.1121
23642,0.0745
23643,0.1394
23644,0.1862
23645,0.1416
23646,0.3472
23647,0.0302
23648,0.0172
23649,0.2565
23650,0.0851
23651,0.158
23652,0.218
23653,0.2279
23654,0.0646
23655,0.1058
23656,0.0801
23657,0.1239
23658,0.0205
23659,0.3219
23660,0.053
23661,0.0564
23662,0.2094
23663,0.0699
23664,0.1414
23665,0.1313
23666,0.1499
23667,0.2768
23668,0.2641
23669,0.1547
23670,0.2475
23671,0.0233
23672,0.1147
23673,0.0236
23674,0.1638
23675,0.3578
23676,0.1218
23677,0.2367
23678,0.0921
23679,0.0877
23680,0.0177
23681,0.0739
23682,0.1914
23683,0.056
23684,0.0512
23685,0.148
23686,0.0579
23687,0.1274
23688,0.0295
23689,0.0977
23690,0.0596
23691,0.1095
23692,0.1658
23693,0.1251
23694,0.2056
23695,0.2244
23696,0.0307
23697,0.0315
23698,0.038
23699,0.1252
23700,0.0776
23701,0.0465
23702,0.0809
23703,0.1139
23704,0.126
23705,0.0147
23706,0.1215
23707,0.0638
23708,0.0496
23709,0.0807
23710,0.0265
23711,0.3613
23712,0.0952
23713,0.0935
23714,0.1398
23715,0.1272
23716,0.2625
23717,0.0387
23718,0.1651
23719,0.0951
23720,0.0161
23721,0.1072
23722,0.2459
23723,0.06
23724,0.1869
23725,0.0768
23726,0.0505
23727,0.0138
23728,0.1468
23729,0.0201
23730,0.2721
23731,0.1803
23732,0.0059
23733,0.0035
23734,0.1539
23735,0.0078
23736,0.3123
23737,0.2166
23738,0.0635
23739,0.1632
23740,0.016
23741,0.1487
23742,0.0995
23743,0.2321
23744,0.1022
23745,0.1764
23746,0.2218
23747,0.0657
23748,0.2032
23749,0.1277
23750,0.0387
23751,0.3159
23752,0.0406
23753,0.0496
23754,0.0346
23755,0.0936
23756,0.1027
23757,0.0194
23758,0.0299
23759,0.0276
23760,0.0097
23761,0.3446
23762,0.2707
23763,0.0956
23764,0.1869
23765,0.0629
23766,0.378
23767,0.2252
23768,0.1428
23769,0.0617
23770,0.0567
23771,0.2657
23772,0.0911
23773,0.1461
23774,0.0812
23775,0.1252
23776,0.0733
23777,0.0247
23778,0.0979
23779,0.0334
23780,0.0599
23781,0.0335
23782,0.2831
23783,0.026
23784,0.0417
23785,0.325
23786,0.1143
23787,0.1185
23788,0.0574
23789,0.1111
23790,0.0587
23791,0.1788
23792,0.1279
23793,0.1133
23794,0.1386
23795,0.039
23796,0.095
23797,0.1091
23798,0.2566
23799,0.1109
23800,0.1869
23801,0.0741
23802,0.077
23803,0.0341
23804,0.2212
23805,0.19
23806,0.1956
23807,0.0943
23808,0.1697
23809,0.0511
23810,0.1061
23811,0.1601
23812,0.3776
23813,0.0587
23814,0.0753
23815,0.0899
23816,0.1867
23817,0.1402
23818,0.1218
23819,0.3667
23820,0.1555
23821,0.3413
23822,0.3404
23823,0.317
23824,0.2139
23825,0.0754
23826,0.1033
23827,0.003
23828,0.07
23829,0.126
23830,0.002
23831,0.302
23832,0.0398
23833,0.0967
23834,0.841
23835,0.2314
23836,0.004
23837,0.0505
23838,0.0192
23839,0.1776
23840,0.0305
23841,0.3686
23842,0.0205
23843,0.2431
23844,0.0112
23845,0.1644
23846,0.1315
23847,0.2162
23848,0.043
23849,0.23
23850,0.1743
23851,0.0381
23852,0.0187
23853,0.0264
23854,0.1926
23855,0.0735
23856,0.0126
23857,0.1806
23858,0.0369
23859,0.073
23860,0.1481
23861,0.1022
23862,0.4005
23863,0.2027
23864,0.0324
23865,0.1835
23866,0.0117
23867,0.1161
23868,0.3256
23869,0.1948
23870,0.0453
23871,0.0177
23872,0.0323
23873,0.0977
23874,0.0703
23875,0.0385
23876,0.2683
23877,0.0655
23878,0.0281
23879,0.0506
23880,0.1675
23881,0.297
